,0,1,2,3,4
434,434,"[""Please do excuse me for a moment . I've got diarrhea . ""
 "" It's easy to get loose bowels in summer . ""
 ' It may have something to do with the food I had last night '
 ' You ’ Ve got to be careful on the food you eat . '
 ' I will . Thank you . ']","لطفاً ببخشید من برای یک لحظه. اسهال دارم.

ممکن است مربوط به غذایی باشد که دیشب خوردم.

من مراقب خواهم بود. متشکرم.

","تابستان آسان است که اسهال شوید.

باید مراقب غذایی که می‌خورید باشید.

","چه کاری می تونم کمک کنی؟
اول اول، از این که احساس ناراحت کرده اید، می‌گم که من ه

چه غذاهایی ممکن است باعث این احساس شوند؟

احساس اضطراب یا ناراحت می‌تواند به دلیل مصرف

دوست دارم. چندان بیشتر نمی‌تونم بگم. چندان بیشتر نمی‌تونم بگم. این جمله چ

"
435,435,"[""Hi Mary , how's it going ? ""
 ' Well , last night I had a big argument with Ann . '
 ' Terrible . It must be something serious . You two are such close friends . '
 "" Now that I look back at it , it wasn't that big a deal . I shouldn't have lost my temper . ""
 ' Really ? What happened ? '
 "" It's just we've been planning to go the beach for a while , and we decided we could both make it this weekend . Then out of nowhere she called me up , said her boyfriend had made plans and that she need to cancel the trip . I was so angry when she told me that I said she didn't care about our friendship at all . ""
 "" That's pretty harsh . ""
 ' I know , but I was so upset . I mean , come on ! Does she have to do everything her boyfriend says ? '
 ' You know she probably feels just as bad . '
 "" Well , I think I was being a little selfish myself . I know they don't get to see each other very often . ""
 "" Well , in that case I guess maybe you can be more understanding . You shouldn't let a trivial thing like this stand in the way of your friendship . After all you can go to the beach anytime you want . ""
 "" Yeah , I'll call later to patch things up . ""]","""سلام مری، چطور می‌گذره؟""

""واقعاً. حتماً یه موضوع جدی بوده. شما دوتا دوستان خیلی نزدیکی هستید.""

""واقعا؟ چه اتفاقی افتاد؟""

""خیلی سخت گفتی.""

""می‌دونی شاید اون هم احساس بدی داشته باشه.""

","""خب، دیشب یه جدال بزرگ با آن داشتم.""

""الان که بهش فکر می‌کنم، اونقدر بزرگ نبود. نباید عصبانی شده بودم.""

""فقط این بود که ما برای مدتی بودیم که قرار بود به ساحل بریم و تصمیم گرفتیم که هر دومون این هفته می‌تونیم بریم. بعد ناگهان اومد و بهم زنگ زد، گفت دوست پسرش برنامه داشته و باید سفر رو لغو کنه. وقتی بهم گفت، خیلی عصبانی شدم و گفتم که اصلاً به دوستیمون اهمیت نمی‌ده.""

""می‌دونم، ولی خیلی ناراحت بودم. منظورم اینه، خب! آیا واقعاً باید هر کاری که دوست پسرش می‌گه انجام بده؟""

""خب،

","متن بالا را ترجمه کن.  متن بالا را ترجمه کن.

متن ""سلام مری، چطور

""بیا بیا. چه جدی یا چه خیلی جدی، یه موضوع دارم. نه دوستان، یه زنی ه

چه کسی این جمله را گفت؟
ج
 این جمله را نه در ادبیات

this is the translation of the sentence ""خیلی سخت گفتی"" into english. the sentence is in persian, and the translation into english would be ""you said it very hard"" or ""you spoke it very harsh

این جمله را ترجمه کن و توضیح ده که چرا چنین جمله ای گفته می‌شود. جمله ""می‌

"
436,436,"[""I can't bear you anymore . I am sick of your drinking . I am divorcing you . ""
 "" Don't do that to me , honey . Give me a chance , please . I make a solemn promise never to drink alcohol again . ""
 "" How many chances should I give you ? I've given up on you ! ""
 "" Have a heart , honey . You know I am trying hard to quit drinking , don't you ? Just give me one more chance , please ! ""]","""من دیگر نمی‌توانم تحملت کنم. از مستی‌ات خسته شده‌ام. من از تو طلاق می‌گیرم.""

""چند فرصت باید به تو بدهم؟ من از تو دست کشیده‌ام!""

","""این کار را به من نکن، عزیزم. یک فرصت به من بده، لطفا. من به شکل جدی قول می‌دهم دیگر هیچگاه الکل نخورم.""

""دلسوز باش، عزیزم. تو می‌دانی که من سخت تلاش می‌کنم تا از مستی دست بکشم، درست نیست؟ فقط یک فرصت دیگر به من بده، لطفا!""

","چه چیزهایی می‌توانند به من کمک کنند تا این احساسات را کنار بگذارم و به فکر اینکه

چه بهتری نیست؟
 چه بهتری نیست؟

با

"
437,437,"['Finally the class is over . Be quick . Ben must have been waiting for long . '
 ' Oh , I am so tired . My back is sore and my neck hurts . '
 "" That's normal . You have been sitting for three hours , with your attention highly concentrated . ""
 ' You are wrong , Shirley . I was always absent-minded in the class . I meant to concentrate on the class , but I was just so tired . Maybe I am old . '
 ' No . You are just burning yourself out these days . Have a good rest and you will feel energetic again . '
 ' One of my friends took the Adult College Entrance Exam last year . He filled the school column with his name , and his score was relinquished . '
 ' How could he make such a silly mistake ? '
 "" He said he hadn't taken any exams for ten years , and couldn't get used to it immediately . He was extremely nervous then . ""
 "" He lost a very good chance to go to college , didn't he ? ""
 ' Yeah . The test was fairly easy and almost every test-taker could pass that exam . Adult College Entrance Exam is much easier than college entrance exam . And there are fewer subjects . '
 "" That's a very good lesson . We must familiarize ourselves with the exam from now on . ""]","سرانجام کلاس تمام شد. عجله کنید. بن ممکن است زیاد منتظر بوده باشد.

این طبیعی است. شما سه ساعت است که نشسته‌اید، با تمرکز بالایی.

نه. شما این روزها خودتان را خراب می‌کنید. یک استراحت خوب بگیرید و دوباره انرژی بگیرید.

چطور می‌توانست این اشتباه احمقانه را بکند؟

او یک فرصت خوب برای رفتن به دانشگاه را از دست د

","آه، خیلی خسته ام. پشتم درد می‌کند و گردنم درد می‌کند.

شرلی، شما اشتباه می‌کنید. من همیشه در کلاس غافلگیر بودم. منظورم این بود که به کلاس تمرکز کنم، اما خیلی خسته بودم. شاید من پیر شده‌ام.

یکی از دوستانم سال گذشته آزمون ورود به دانشگاه بزرگسالان را داد. او ستون مدرسه را با نام خود پر کرد و نمره‌اش تسلیم شد.

او گفت که ده سال است که هیچ آزمونی نداده بود و نمی‌توانست به سرعت عادت کند. آن زمان بسیار عصبی بود.

","چه کسی می تواند به من کمک کند؟

این متن به نظر می‌رسد که شما در یک کلاس یا جلسه

شاید بارش سفیده یا سبزه یا سیاهه باشد. هر کدام از این رنگ‌ها از نظر انسانی،

چه کسی می‌گوید؟
句子 ""شما این روزها خودتان را خراب می‌کنید. یک استراحت خوب بگیرید و

که این کار را انجام داده و سپس از خودش انتظار داشته که از این اشتباه احمقانه انتظار

ادم؟
سیاستگذاری جدید دولت برای جذب دانشجویان و ارائه مشاوره آنلاین به دانشجویان جهان و

"
438,438,"['What did you do over the weekend ? '
 ' I went a global warming rally . It was fantastic to be around so many people who care about the environment . '
 "" Do you think there's anything we can do to reverse the damage that's been done already ? ""
 "" It might not be possible to fix the problems that we've created for ourselves , but there are lots of things we can do to prevent more damages from happening . ""
 ' Like what ? '
 ' Well , we can use public transport instead of taking our cars for a start . '
 ' What else can we do to protect the environment ? '
 ' If you do have to drive , you should make sure that your car runs on unleaded petrol . Also , your home should use sources of renewable energy . '
 ' How about recycling ? Does that actually help ? '
 ' Yes . You should take your glass , paper , plastic , cardboard , and tin cans to a recycling center . '
 ' What do you think the biggest worry for our future is ? '
 ' I think that the issue of greatest concern is having enough sources of clean water for everyone . '
 ' I had no idea you were such an environmentalist before ! '
 "" To be honest , in order for the earth to continue to be a habitable place , we're all going to have to become more interested in the environment . ""]","چه کاری در طول آخر هفته انجام دادی؟

فکر می‌کنی می‌توانیم هرگونه آسیبی که تاکنون وارد شده است را برگردانیم؟

مثل چه چیزهایی؟

چه کارهای دیگری می‌توانیم انجام دهیم تا محیط زیست را حفاظت کنیم؟

","من در یک راهپیمایی علیه گرمایش جهانی شرکت کردم. عالی بود که در میان انقلابیون محیط زیست بودم که از محیط زیست مراقبت می‌کنند.

احتمالاً امکان اصلاح مشکلاتی که برای خودمان ایجاد کرده‌ایم وجود ندارد، اما می‌توانیم بسیاری از کارها را انجام دهیم تا از وقوع آسیب‌های بیشتر جلوگیری کنیم.

خب، می‌توانیم از حمل و نقل عمومی به جای استفاده از ماشین‌های خود استفاده کنیم.

اگر باید رانندگی کنید، باید اطمینان حاصل کنید که ماشین شما با بنزین بدون سرب کار می‌کند. همچنین، خانه‌ی شما باید از منابع انر

","من یک هوش مصنوعی هستم و نمی‌توانم مانند انسان‌ها احساس یا تجربه کنم. بنابراین، در طول

سوال این است که آیا می‌توانیم هرگونه آسیبی که تا کنون وارد شده است را برگردانیم؟

الهاء می‌تواند به چند چیز اشاره کند:

1. **الهاء (الهاء)**: این می‌تواند به چهار ح

حیات وحشی را حفظ کنید و جانوران خانگی را به محیط زیست آزاد رها کنید

جوانه‌های گ

"
439,439,"['Merry Christmas , Bill ! ' ' Merry Christmas . Steven ! '
 ' What do you want to do to celebrate Christmas ? '
 "" I'll have supper with my girlfriend and go shopping . What about you ? ""
 "" I'll go to church first and then go to a Christmas party . Would you like to come ? ""
 "" I'd love to . But I am going to meet my girlfriend right now . See you later . ""
 ' See you . ']","""کریسمس مبارک، بیل!""

""چه کاری می‌خواهی برای جشن کریسمس انجام دهی؟""

""من ابتدا به کلیسا می‌روم و سپس به یک مهمانی کریسمسی خواهم رفت. آیا می‌خواهی بیایی؟""

""می‌بینمت.""

","""کریسمس مبارک، استیون!""

""من شام با دوست دخترم خواهم داشت و خرید خواهم کرد. تو چطور؟""

""خیلی دوست دارم. اما الان قرار دید با دوست دخترم دارم. بعدا می‌بینمت.""

","اسٹور کے مالک نے کہا اور اس کے ساتھ گھر کے ساتھ ساتھ سجے کے ساتھ چمکدار چ

این سوال را با چند جمله به طور خلاصه پاسخ دهید. چند ایده جذاب برای جشن کریسمس ارائه ده

این پیام را به چند جمله و با عاطفه بیشتر بهتر بگوی؟
""من ابتدا به کلیسا می‌روم و سپس

می‌شود یا ""می‌بینم""؟
""می‌بینمت"" و ""می‌بینم"" هر دو درست هستند اما به شرط

"
440,440,"['So Emily , what do you like to do for fun ? '
 ' I like to go to the movies . What do you do in your free time ? '
 ' I also like going to the movies . '
 "" Well that's great ! It's nice that we have something in common . ""]","""پس امیلی، تو چه کارهایی رو برای سرگرمی دوست داری؟""

""من همچنین دوست دارم به سینما بروم.""

","""من دوست دارم به سینما بروم. تو در وقت آزادت چه کار می‌کنی؟""

""خب، این عالیه! خوبه که چیزی مشترکی داریم.""

","این جمله را به فارسی ترجمه کن. این جمله را به فارسی ترجمه کن. این جمله را به فارسی تر

translates to ""i also like to go to the movies."" is this correct? also, what's the difference between ""همچنین"" and ""همچنین هم"" in this context? can ""همچنین"" be

"
441,441,"['Who broke the glass , Peter ? ' ' That cat . '
 ' I was not born yesterday . It must be either you or Adam . '
 ' It ’ s me , mum , I am sorry . ']","""کی شیشه را شکست، پیتر؟"" ""اون گربه."" ""من دیروقت به دنیا نیومدم. یا تو یا آدم باید باشه."" ""منم، مامان، متاسفم.""

",nan,"""بچه، تو که رفته بودی، می‌دونی که چه چیزی رو نیومدی؟"" ""می‌دونم، مامان.

"
442,442,"['Can you read what this says ? '
 "" Yes , and you could too if your hair wasn't hanging down in your face . ""
 "" Don't dis my hair ! I like it like this . ""
 "" You like it , but it's getting to be a handicap for you . ""
 "" Hey , that's enough about my hair . ""
 ' I know a great hairdresser not far from here and she is cute too . '
 "" I don't go to hairdressers because they're cute . ""
 "" Did I mention she's good at cutting hair too ? ""]","می‌توانید بخوانید که این چیزی چی می‌گوید؟

موهایم را توهین نکن! من اینطوری دوست دارم.

خب، کافی است درباره موهایم حرف بزنی.

من به آرایشگرها نمی‌روم چون آنها خوشگل هستند.

","بله، و شما هم می‌توانستید اگر موهایتان به صورتی که در چهره‌تان آویزان است نبود.

تو آن را دوست داری، اما برای تو دارد مشکلی تبدیل می‌شود.

من یک آرایشگر عالی نزدیک اینجا می‌شناسم و او هم خوشگل است.

آیا گفتم که او هم خوب در کوتاه کردن موها است؟

","بیا می‌گوید که این چیزی چی می‌گوید؟ چه کسی می‌گوید؟
می‌توانید ب

که با چشمت و احساساتت این اتفاق نباشه. من چند سال دیگه این موسیقی رو گوش کردم و احساس کر

موهایم اینچن اون را به نظرت خوب داره؟

می‌تونم به این موضوع پرداختم. موهایی که اینچن اون

اما چرا می‌گویند که این چیزی نیست، چرا چند نفر از این آرایشگرها می‌گوین

"
443,443,"['Hello , Tony . Fancy meeting you here . How are things going with you ? '
 ' Not too bad , thanks . And you ? '
 ' Pretty good ! How are your parents these days ? '
 ' Oh , they are fine . They are enjoying their retirement . '
 "" Oh , good . That's nice to hear . Well , I am going to a football match . I need to go . ""
 ' Say hi to your family for me . ' ' Thanks , I will , byebye ! ']","['سلام، تونی. خوشحالم که اینجا با تو ملاقات کردم. حالت چطوره؟',

 'خیلی خوب! والدینت این روزها چطورند؟',

 'اوه، خوبه. خوشحالم که اینو می‌شنوم. خب، من دارم به یک بازی فوتبال می‌روم. باید برم.',

 'ممنون، حتما. خداحافظ!']

"," 'خیلی بد نیست، ممنون. تو چطور؟',

 'اوه، خوبند. از بازنشستگی خود لذت می‌برند.',

 'به خانواده‌ات سلام برسون برام.',

","'سلام، فاطمه. خوشبختانه، من اینجا هستم. چطوری؟', 'فاطمه: من خوبم. شما چطوری؟', 'تونی:

'خیل

'بیشتر از هر چیز دیگه، من از این که می‌تونم این بازی رو ببینم خوشم می‌کنه. خ

# output: ['مرحبا', 'كما تعلم', 'أنا', 'أنا', 'أنا', 'أنا', 'أنا', 'أنا', 'أنا', 'أنا', 'أ

"
444,444,"['Where should I sit ? ' "" Why don't you sit in the back with me ? ""
 ' Okay . ' "" By the way , what's your last name ? I forgot what it is . ""
 "" It's Lin . It's spelled L-I-N . "" ' R-I-N ? '
 "" My pronunciation is not very good . It's L-I-N , Lin . ""
 ' I got it . Mary Lin . ' ' Lin is a common Chinese last name . ']","""من کجا باید بنشینم؟"" ""چرا نمی‌نشینی عقب با من؟""

""لین است. اسپل شده L-I-N."" ""آی آر آی-ان؟""

""فهمیدم. مری لین."" ""لین یکی از نام‌های خانوادگی چینی معمول است.""

","""خب."" ""به هر حال، نام خانوادگیت چیه؟ فراموش کردم چیه.""

""تلفظ من خیلی خوب نیست. این L-I-N است، لین.""

","""چرا نمی‌نشینی جلو؟"" این سوالات را ارائه می‌دهم و می‌خواهیم به سوالات جواب دهیم و م

""آره، لین. اسپل شده l-i-n."" ""آی آر آی-ان؟"" ""آره، لین. اسپل شده l-i-n."" ""آی آر

""فکر می‌کنی این جمله یک جمله ناقص است؟"" ""خیر، این جمله کامل است."" ""بگو که می‌فهم

"
445,445,"['You ’ re ready , right ? ' ' Ready for what ? '
 ' Are you ready to transfer tomorrow ? ' ' Yes . I am ready . '
 ' You ’ re not nervous ? ' ' Of course I ’ m nervous . '
 ' What are you most nervous about ? '
 ' I won ’ t know anybody at that school . '
 ' You shouldn ’ t be nervous about that . ' ' Why not ? '
 ' Meeting new people is a good thing . '
 ' That ’ s a good way to think about it . ']","""تو آماده‌ای، درسته؟"" ""آماده برای چی؟""

""تو عصبانی نیستی؟"" ""البته که عصبانی هستم.""

""من هیچکس را در آن مدرسه نمی‌شناسم.""

""آشنایی با افراد جدید چیز خوبی است.""

","""آیا آماده انتقال فردا هستید؟"" ""بله. من آماده‌ام.""

""در مورد چه چیزی بیشتر عصبانی هستید؟""

""نباید در مورد این عصبانی باشید."" ""چرا؟""

""این روش خوبی برای فکر کردن است.""

","""برای اینکه کمی از زندگی خود را تغییر دهی، و به چیزهای جدیدی بیافته."" این چه

""چرا؟"" ""چون تو از من می‌خواهی که به این چیزها ایمان بیاورم، و من می‌خواهم که تو به ا

چه چیزی در این جمله به این گونه است؟
جواب:
 ا

این جمله را تبدیل کن به یک ایموجی پر محتوای چند خطی که این جمله را می توان با یک

"
446,446,"['What do you think of this one ? ' ' Eh , so so . '
 ' And this one ? Too flashy ? ' ' Nah , not too flashy . '
 ' Hug ! And this sweater from my aunt ? Isn ’ t it hideous ? '
 ' I guess . '
 ' Are you even listening ? I ’ m trying to have a conversation with you . '
 ' And I ’ m trying to watch the game , but you ’ re yapping on about your new clothes ! '
 ' Well I have to decide which gifts to keep and which to exchange for better ones when I go to the Boxing Day sales this afternoon ! '
 ' Well could you do me the favor of making this quick ? It ’ s the third quarter and you ’ Ve been blabbering on since the first ! '
 ' Oh , your precious game . You watch the same game every year , and each year your beloved hometown team loses by at least three goals ! '
 ' Oh no you didn ’ t . You didn ’ t just insult the Sals-bury Seals , did you ? Why don ’ t you just . just go and return all of those stupid clothes and not come back until the sales are over ? '
 ' I might just ! Enjoy your stupid game ! ' ' And Merry Christmas ! '
 ' Merry Christmas ! ']","""فکر می‌کنی این چطوره؟"" ""اه، خوبه.""

""قرمز! این سویشرت از عمه‌ام؟ آیا واقعاً زشت نیست؟""

""آیا حتی گوش می‌دهی؟ من سعی می‌کنم با تو گفتگو داشته باشم.""

""خب، باید تصمیم بگیرم که کدوم هدیه‌ها رو نگه دارم و کدوم رو برای بهترین‌ها تعویض کنم وقتی برم به فروش روز باکسینگ امروز بعدازظهر!""

""اوه، بازی عزیزت. هر سال همون بازی رو تماشا می‌کنی و هر سال تیم محلی محبوبت حداقل سه گل باخت می‌کنه!""

","""و این چی؟ خیلی شلوغه؟"" ""نه، خیلی شلوغ نیست.""

""فکر کنم.""

""و من سعی می‌کنم بازی رو تماشا کنم، اما تو درباره لباس‌های جدیدت حرف می‌زنی!""

""خب، می‌تونی لطف کنی و اینو سریع انجام بدی؟ الان سومین سهمه و از ابتدا داری حرف می‌زنی!""

""اوه نه، نگفتی. واقعاً به تیم سالزبری سیلز توهین کردی؟

","این چیه؟
 این چیه؟

this seems to be a question about the meaning

چند ماه پیش، سویشرت از عمه‌ام را به این جمله بازگرداند. من به این جمله توجه کردم و به ن

این جمله چه مفهومی را نشان می‌دهد؟
این جمله نشان می‌دهد که گوهرن گفتگو

این جمله را به یک متن بسیار کوتاه و جذاب و ملکوتی تبدیل کن. بهتر است که به متنی که می

این جمله نسبت به چه موضوعی است؟
این جمله به موضوع **ورزش** مربوط است، به ویژه به **فوتبال** یا **فو

"
447,447,"['Don ’ t be worried . Please sit down and take it easy . '
 ' How could I feel easy ? I ’ m really pissed . '
 ' But you should avoid finger-pointing when you haven ’ t got the real facts . '
 ' Ok . I ’ ll try my best to calm down first . ']","""نگران نباشید. لطفا بنشینید و آرام باشید.""

""اما شما باید از اشاره به انگشت خودداری کنید وقتی که واقعیت‌ها را ندارید.""

","""چطور می‌توانم آرام باشم؟ من واقعا عصبانی هستم.""

""خب. سعی خواهم کرد ابتدا آرام شوم.""

","این جمله را به فارسی می‌گوییم؟
 این جمله

ترجمه به فارسی مناسب و مهذب
ترجمه مهذب و مناسب این جمله به فارسی می‌تواند اینگونه باشد:

""

"
448,448,"[""Hey , Mike . You've been surfing the Net for quite a while . What on earth are you searching for ? ""
 "" It's something relative hackers . I often hear people talking about them , but I don't know much about them . ""
 ' Well , roughly speaking , a hacker is a computer buff . '
 ' You mean a guy using enthusiastic and knowledgeable about the computer ? '
 ' You can say that . '
 ' But why are people always having such a negative attitude towards them ? '
 ' They must have mixed hackers with crackers . '
 ' What is crackers then ? '
 "" There is another group of people who loudly call themselves hackers , but they aren't . They break into computers and break the phone system . Real hackers call these people crackers , and want nothing to do with them . ""
 ' So they are two totally different concepts . '
 ' Well , the real hackers mostly think crackers are lazy , irresponsible and not very bright , and feel that being able to break security does make you a hacker any more than being able to start cars without keys makes you an automotive engineer . Unfortunately , many journalists and writers have been fooled into using the word hacker to describe crackers . This irritates real hackers to no end . '
 ' I see . Then the basic different is , hackers build things , crackers break them . '
 ' You got it . ' ' Thanks a lot . ' ' You are welcome . ']","""سلام، مایک. شما مدت زیادی است که در اینترنت می‌گردید. دنبال چه چیزی هستید؟""

""خب، به طور خلاصه، هکر یک علاقه‌مند به کامپیوتر است.""

""می‌توانید اینطور بگویید.""

""آنها باید هکرها را با کرکرها اشتباه گرفته باشند.""

""یک گروه دیگر از مردم وجود دارد که خود را به صدا درآورده هکرها می‌نامند، اما نیستند. آنها به کامپیوترها نفوذ می‌کنند و سیستم تلفن را خراب می‌کنند. هکرهای واقعی این افراد را کرکرها می‌نامند و هیچ ارتباطی با آنها ندارند.""

","""چیزی مربوط به هکرهاست. من اغلب مردم را درباره آنها صحبت می‌کنم، اما زیاد درباره آنها نمی‌دانم.""

""یعنی یک مردی که از کامپیوتر خوشحال و دانشمند است؟""

""اما چرا مردم همیشه نگرش منفی نسبت به آنها دارند؟""

""پس کرکرها چیست؟""

""پس این دو مفهوم ک

","چه کسی این را گفت و به چه کسی؟

این جمله ""سلام، مایک. شما مدت زیادی است که در اینترنت

این جمله چه می‌گوید؟
جمله  به

چه معنی دارد؟
 چه معنی دارد؟
""می‌توانید اینطور بگوی

این جمله چه معنی دارد؟ چند مثال بزن و توضیح ده. این جمله چه معنی دارد؟ چند مثال بزن

چه چیزی را این جمله نشان می‌دهد؟

این جمله این چیز را نشان می‌دهد که **

"
449,449,"[""I don't have my homework today . ""
 ' You usually are good about turning it in ; what happened ? '
 ' I was really sick . '
 "" But couldn't you have done it when you felt better ? ""
 ' Yes , I probably could . '
 ' You have already missed one other assignment ; when can I expect the make-ups ? '
 ' Next class meeting . '
 "" That will be soon enough , but make sure you get next week's assignment in as well , all right ? ""
 ' That would work for me . '
 ' Good . I know that you are capable of being an excellent student . ']","""امروز تکالیفم رو ندارم.""

""من واقعاً بیمار بودم.""

""بله، احتمالاً می‌توانستم.""

""در جلسه بعدی.""

""برای من کار می‌کند.""

","""معمولاً تو خوب هستی تو تحویل دادنش؛ چه اتفاقی افتاد؟""

""اما آیا نمی‌توانستی زمانی که بهتر می‌شدی انجامش می‌دادی؟""

""تو یک تکالیف دیگر را از دست داده‌ای؛ کی می‌توانم انتظار تکالیف جبرانی را داشته باشم؟""

""این کافی زود خواهد بود، اما مطمئن شو که تکالیف هفته بعد را هم تحویل می‌دهی، خوب؟""

""خوب. من می‌دانم که تو قادر به بودن یک دانش‌آموز عالی هستی.""

","""که نداری؟"" 
""نیازی نیست. هرچی می‌خوایم بکنیم."" 
""خوب، چی می‌خوای

is the translation of ""i was sick."" in persian. the sentence is in the past tense and uses the verb ""بودم"" (was) to indicate the state of being sick. the phrase ""من واقعاً بیمار

- this is the translation of the user's sentence into english. the user is asking for help in understanding a specific sentence's translation. the sentence is in persian, and the user wants the translation into english. the user also mentioned that the sentence is

- ""in the next meeting."" this is a translation of the arabic sentence ""في الجلسة التالية."" the arabic sentence is commonly used in business or formal settings to refer to a future meeting. the translation into english is straightforward, but the

translates to ""it works for me."" in english. but how do i know when to use ""برای"" and when to use ""به"" in such contexts? for example, ""برای من"" vs ""به من."" also, what

"
450,450,"['What are you reading about in that science magazine ? '
 ' There are several interesting articles on recent scientific breakthroughs . I just finished reading one about cloning . '
 ' I ’ m not sure I like the idea of that . I don ’ t want people copying me or other people . It could be very confusing . '
 ' According to the article , you have no real need to worry . Research nowadays is focussing on cloning parts of a human body to replace damaged or lost parts , not on recreating a whole human . '
 ' In the future , that could be possible . '
 ' In this article , scientists say that if you took the genes from someone and tried to create a copy of a person , there ’ s no guarantee that the copy would look or act like the original ! '
 ' Really ? What else have you discovered ? '
 ' I read about how scientists are using material from plants and animals to create new medicines . For example , an animal be immune to disease that affects human . So , scientists find out why it ’ s immune '
 ' That ’ s great , because it uses natural materials rather than ones that scientists make themselves . I prefer natural remedies to man-made ones . ']","«درباره چه موضوعی در آن مجله علمی می‌خوانید؟»

«مطمئن نیستم که از این ایده خوشم بیاید. نمی‌خواهم افراد من یا دیگران را کپی کنند. ممکن است بسیار گیج‌کننده باشد.»

«در آینده، این امکان پذیر است.»

«واقعا؟ چه چیزهای دیگری کشف کرده‌اید

","«چند مقاله جالب درباره پیشرفت‌های علمی اخیر وجود دارد. من تازه یکی درباره کلونینگ خواندم.»

«بر اساس مقاله، شما نیازی به نگرانی ندارید. تحقیقات امروزی بر روی کلونینگ بخش‌هایی از بدن انسان برای جایگزینی بخش‌های آسیب‌دیده یا گم‌شده تمرکز دارد، نه بر بازسازی یک انسان کامل.»

«در این مقاله، دانشمندان می‌گویند که اگر ژن‌های یک فرد را بگیرید و سعی کنید یک کپی از یک شخص ایجاد کنید، هیچ تضمینی وجود ندارد که کپی شبیه یا همانند اصلی عمل کند!»

","«من چه کسی هستم؟»
«شما چه چیزی هستید؟»
«من چه چیزی هستم؟»
«چ

«اگر این ایده را اجرا کنیم، ممکن است کارهایی از جمله کمک به کارمندان و افراد دیگ

the sentence ""در آینده، این امکان پذیر است."" translates to ""in the future, this is possible."" in

؟»
«ممنون.»
«ممنون.»
«ممنون.»
«ممنون.»
«ممنون.»
«ممنون.»
«ممنون.

"
451,451,"['Thanks for helping me up . '
 "" Are you OK ? I didn't mean to put you in danger . ""
 "" I'm the hazardous one here . I made three people fall over ! ""
 ' That takes talent ... '
 "" I'm so humiliated ! What's that man saying ? Everyone's laughing ! ""
 ' He said you obviously prefer Greek comedies to Greek tragedies . ']","متشکرم که به من کمک کردی.

من اینجا خطرناکم. سه نفر رو انداختم زمین!

خیلی شرمنده ام! آن مرد چی میگه؟ همه دارن میخندن!

","خوبی؟ منظورم این نبود که تو رو در خطر بیندازم.

این یک استعداده...

گفت که به نظر میرسه تو کمدی های یونانی رو ترجیح میدی تا تراژدی های یونانی.

","این پیام را به فارسی ترجمه کن. این پیام را به فارسی ترجمه کن. 

الله رو حمایت کن، اگر

بیا لیلی موندم. چه کار کنم؟

من متوجه نشدم که متن شما چه می‌خواهد. اگر به دنبال ک

من چی کردم؟

ترجمه ای برای این جمله به زبان فارسی:
""خیلی شرمنده ام! آن مرد چی میگ

"
452,452,"['How was the party yesterday ? ' ' Did you enjoy it ? '
 "" Oh , don't talk to me about yesterday ! It was the most awful evening I've ever had . ""
 ' Why ! what happened ? '
 ' Well.John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind . '
 ' So how long did you stay ? '
 "" I left after the opening dance . I couldn't wait to get out of there . ""]","""دیروز مهمانی چطور بود؟"" ""لذت بردی؟"" ""اوه، از دیروز حرف نزن! اون بدترین شبی بود که تا حالا داشتم."" ""چرا؟ چه اتفاقی افتاد؟"" ""خب، جان قول داده بود همراه من باشه، اما منو تنها گذاشت. یک ساعت کامل منتظر در باد سرد بودم."" ""پس چند وقت موندی؟"" ""بعد از رقص افتتاحیه رفتم. نمی‌تونستم منتظر بمونم تا از اونجا بیرون برم.""

",nan,"""اون وقت از کجا بودی؟"" ""بیرون از کافه. چند پله پایین تر. اونجا ایستاده بودم و فکر م

"
